EGID	GDEKT	GGDENR	GGDENAME	EGRID	LGBKR	LPARZ	LPARZSX	LTYP	GEBNR	GBEZ	GKODE	GKODN	GKSCE	GSTAT	GKAT	GKLAS	GBAUJ	GBAUM	GBAUP	GABBJ	GAREA	GVOL	GVOLNORM	GVOLSCE	GASTW	GANZWHG	GAZZI	GSCHUTZR	GEBF	GWAERZH1	GENH1	GWAERSCEH1	GWAERDATH1	GWAERZH2	GENH2	GWAERSCEH2	GWAERDATH2	GWAERZW1	GENW1	GWAERSCEW1	GWAERDATW1	GWAERZW2	GENW2	GWAERSCEW2	GWAERDATW2	GEXPDAT
191912203	BE	371	Biel/Bienne	CH901435794676	0	103					2587020.447	1222758.282	901	1004	1060	1242	1972		8015		121				1			0		7400	7500	869	2021-02-02	7400	7500	869	2021-02-02	7600	7500	869	2021-02-02	7600	7500	869	2021-02-02	2026-04-25
191912205	BE	371	Biel/Bienne	CH413529461276	0	6324					2586300.93	1222105.934	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-02	7400	7500	869	2021-02-02	7600	7500	869	2021-02-02	7600	7500	869	2021-02-02	2026-04-25
191912208	BE	371	Biel/Bienne	CH283646351905	0	4041					2586493.381	1222231.026	901	1004	1060	1274					19				1			0		7400	7500	869	2021-02-02	7400	7500	869	2021-02-02	7600	7500	869	2021-02-02	7600	7500	869	2021-02-02	2026-04-25
191912212	BE	371	Biel/Bienne	CH761846352292	0	9446					2586200.803	1221904.359	901	1004	1060	1274					84				1			0		7400	7500	869	2021-02-02	7400	7500	869	2021-02-02	7600	7500	869	2021-02-02	7600	7500	869	2021-02-02	2026-04-25
191912497	BE	371	Biel/Bienne	CH989746351861	0	4035					2586483.296	1222250.773	901	1004	1060	1242	2008		8021		77				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912561	BE	371	Biel/Bienne	CH694619613555	0	5551					2582961.666	1220795.007	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912622	BE	371	Biel/Bienne	CH661346351574	0	11022					2587797.092	1222676.427	901	1004	1060	1274					18				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912671	BE	371	Biel/Bienne	CH143546199967	0	327					2586914.401	1222522.529	901	1004	1060	1274	1950		8013		98				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912672	BE	371	Biel/Bienne	CH201235404697	0	523					2586795.266	1222405.012	901	1004	1060	1274	1990		8017		17				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912674	BE	371	Biel/Bienne	CH921277463588	0	6920					2584751.625	1221028.054	901	1004	1060	1274					22				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912675	BE	371	Biel/Bienne	CH557946193584	0	6278					2584721.821	1221085.448	901	1004	1060	1274					9				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912676	BE	371	Biel/Bienne	CH861846354436	0	3326					2585274.354	1221339.818	901	1004	1060	1274	1972		8015		12				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912677	BE	371	Biel/Bienne	CH421475463528	0	5980					2584994.833	1221183.903	901	1004	1060	1242					17				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912678	BE	371	Biel/Bienne	CH734612359209	0	3348					2585282.359	1221463.887	901	1004	1060	1274					13				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912679	BE	371	Biel/Bienne	CH521291463501	0	3321					2585191.409	1221311.748	901	1004	1060	1274					9				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912680	BE	371	Biel/Bienne	CH534612359178	0	3322					2585215.925	1221332.788	901	1004	1060	1274	1950		8013		17				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912681	BE	371	Biel/Bienne	CH534612359178	0	3322					2585224.364	1221305.529	901	1004	1060	1274	1950		8013		19				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912682	BE	371	Biel/Bienne	CH154346113552	0	8927					2586531.921	1220222.674	901	1004	1060	1242					24				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912700	BE	371	Biel/Bienne	CH513520461226	0	9777				Unterstand	2588790.926	1223489.475	901	1004	1080	1274					31							0																		2026-04-25
191912705	BE	371	Biel/Bienne	CH351346123515	0	8483					2586493.312	1220151.756	901	1004	1060	1242					60				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912707	BE	371	Biel/Bienne	CH561846355431	0	10152					2586487.771	1220195.029	901	1004	1060	1274	1995		8018		10				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912708	BE	371	Biel/Bienne	CH351346123515	0	8483					2586517.573	1220164.252	901	1004	1060	1242					60				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912710	BE	371	Biel/Bienne	CH101235494607	0	6530					2586463.268	1220191.711	901	1004	1060	1242					23				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912740	BE	371	Biel/Bienne	CH843546120937	0	5717					2585375.733	1221624.298	901	1004	1060	1242					28				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912741	BE	371	Biel/Bienne	CH201835644657	0	3360					2585490.76	1221750.107	901	1004	1060	1274					15				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912743	BE	371	Biel/Bienne	CH543546129751	0	6372					2586605.926	1221842.632	901	1004	1060	1274					16				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912760	BE	371	Biel/Bienne	CH234619357833	0	5609					2587648.738	1221675.913	901	1004	1060	1274					23				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912780	BE	371	Biel/Bienne	CH294614793585	0	1508					2585382.936	1221309.402	901	1004	1060	1274	1951		8013		41				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191912820	BE	371	Biel/Bienne	CH650546123532	0	5787					2586761.501	1221743.432	901	1004	1060	1274					27				1			0		7400	7500	869	2021-02-03	7400	7500	869	2021-02-03	7600	7500	869	2021-02-03	7600	7500	869	2021-02-03	2026-04-25
191913861	BE	371	Biel/Bienne	CH873514144639	0	5105				Garagen	2586403.663	1220366.61	901	1004	1080	1242					205							0																		2026-04-25
191913864	BE	371	Biel/Bienne	CH494614073539	0	6216					2586590.395	1220929.799	901	1004	1060	1242	1960		8013		18				1			0		7400	7500	869	2021-02-04	7400	7500	869	2021-02-04	7600	7500	869	2021-02-04	7600	7500	869	2021-02-04	2026-04-25
191913867	BE	371	Biel/Bienne	CH113536461812	0	397					2587108.442	1222555.767	901	1004	1060	1242	1957		8013		51				1			0		7400	7500	869	2021-02-04	7400	7500	869	2021-02-04	7600	7500	869	2021-02-04	7600	7500	869	2021-02-04	2026-04-25
191913868	BE	371	Biel/Bienne	CH373519044697	0	4880					2586447.804	1220653.761	901	1004	1060	1242	1962		8014		13				1			0		7400	7500	869	2021-02-04	7400	7500	869	2021-02-04	7600	7500	869	2021-02-04	7600	7500	869	2021-02-04	2026-04-25
191913869	BE	371	Biel/Bienne	CH943546199986	0	4916					2586537.452	1220639.558	901	1004	1060	1242	1962		8014		13				1			0		7400	7500	869	2021-02-04	7400	7500	869	2021-02-04	7600	7500	869	2021-02-04	7600	7500	869	2021-02-04	2026-04-25
191914573	BE	371	Biel/Bienne	CH743546363075	0	11074					2587478.426	1221560.953	901	1004	1060	1242	1930		8012		408				1			0		7400	7500	869	2021-02-05	7400	7500	869	2021-02-05	7600	7500	869	2021-02-05	7600	7500	869	2021-02-05	2026-04-25
191915521	BE	371	Biel/Bienne	CH294612483502	0	3835					2586470.812	1221508.349	901	1004	1060	1242					15				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915672	BE	371	Biel/Bienne	CH321157463514	0	3869					2586641.446	1221532.73	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915673	BE	371	Biel/Bienne	CH321157463514	0	3869					2586642.246	1221538.867	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915675	BE	371	Biel/Bienne	CH321157463514	0	3869					2586671.146	1221485.24	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915676	BE	371	Biel/Bienne	CH321157463514	0	3869					2586676.081	1221488.886	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915765	BE	371	Biel/Bienne	CH501435074640	0	6230				Station transformatrice	2586589.677	1219822.024	901	1004	1060	1274	1944		8012		74				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915883	BE	371	Biel/Bienne	CH294612723527	0	4224					2588656.436	1222773.1	901	1004	1060	1274					7				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915888	BE	371	Biel/Bienne	CH861446350388	0	9061					2588422.094	1223463.447	901	1004	1060	1230					169				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191915956	BE	371	Biel/Bienne	CH294618053577	0	7147					2585980.566	1220963.668	901	1004	1060	1251	1946		8013		103				1			0		7400	7500	869	2021-02-08	7400	7500	869	2021-02-08	7600	7500	869	2021-02-08	7600	7500	869	2021-02-08	2026-04-25
191916560	BE	371	Biel/Bienne	CH794614813506	0	6007					2586612.661	1220640.847	901	1004	1060	1274					13				1			0		7400	7500	869	2021-02-09	7400	7500	869	2021-02-09	7600	7500	869	2021-02-09	7600	7500	869	2021-02-09	2026-04-25
191916562	BE	371	Biel/Bienne	CH421226463538	0	7528				Unterstand	2585922.102	1219512.429	901	1004	1080	1274					35							0																		2026-04-25
191916849	BE	371	Biel/Bienne	CH994612363591	0	4772					2587131.399	1221325.054	901	1004	1060	1242					120				1			0		7400	7500	869	2021-02-09	7400	7500	869	2021-02-09	7600	7500	869	2021-02-09	7600	7500	869	2021-02-09	2026-04-25
191917750	BE	371	Biel/Bienne	CH961946359125	0	1120					2585196.207	1220714.446	901	1004	1060	1242					393				1			0		7400	7500	869	2021-02-10	7400	7500	869	2021-02-10	7600	7500	869	2021-02-10	7600	7500	869	2021-02-10	2026-04-25
191918548	BE	371	Biel/Bienne	CH221978463531	0	2040					2585707.313	1221504.665	901	1004	1060	1274					62				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918550	BE	371	Biel/Bienne	CH650246143510	0	2052					2585720.325	1221474.411	901	1004	1060	1274	2006		8021		16				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918644	BE	371	Biel/Bienne	CH221809463597	0	1564					2585531.809	1221424.991	901	1004	1060	1274					64				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918733	BE	371	Biel/Bienne	CH113545461729	0	2421					2585338.023	1220590.398	901	1004	1060	1274	1918		8011		18				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918778	BE	371	Biel/Bienne	CH773514034609	0	2059					2585933.853	1221378.858	901	1004	1060	1274					116				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918780	BE	371	Biel/Bienne	CH921159463583	0	7786					2585577.408	1221694.768	901	1004	1060	1274					18				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918781	BE	371	Biel/Bienne	CH973512094638	0	5720					2585538.899	1221700.807	901	1004	1060	1242	1929		8012		29				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918782	BE	371	Biel/Bienne	CH421486463526	0	6078					2585380.166	1221587.786	901	1004	1060	1242					39				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918808	BE	371	Biel/Bienne	CH973512094638	0	5720					2585517.057	1221674.605	901	1004	1060	1242					75				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918811	BE	371	Biel/Bienne	CH180846351226	0	3367					2585528.31	1221644.233	901	1004	1060	1242	1950		8013		47				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918815	BE	371	Biel/Bienne	CH486946351124	0	3022					2585443.161	1221611.292	901	1004	1060	1274					50				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918907	BE	371	Biel/Bienne	CH813593461837	0	9477					2586917.363	1221754.66	901	1004	1060	1274	1995		8018		18				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191918923	BE	371	Biel/Bienne	CH861246352523	0	3671					2586011.659	1221516.221	901	1004	1060	1274					22				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191919024	BE	371	Biel/Bienne	CH234613356404	0	2725					2584822.598	1220204.176	901	1004	1060	1274					29				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191919026	BE	371	Biel/Bienne	CH821232463542	0	8002					2588137.131	1222323.682	901	1004	1060	1274	1995		8018		145				1			0		7400	7500	869	2021-02-16	7400	7500	869	2021-02-16	7600	7500	869	2021-02-16	7600	7500	869	2021-02-16	2026-04-25
191920849	BE	371	Biel/Bienne	CH643546121304	0	8531					2587889.793	1222548.507	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191920851	BE	371	Biel/Bienne	CH401235944661	0	4444					2588227.238	1222527.825	901	1004	1060	1274					134				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191920855	BE	371	Biel/Bienne	CH513675648160	0	10822					2587692.343	1222085.827	901	1004	1060	1274	2004		8020		79				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191920856	BE	371	Biel/Bienne	CH634611350542	0	10253					2589348.204	1223428.378	901	1004	1060	1274					10				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191920857	BE	371	Biel/Bienne	CH613533461269	0	10315					2588408.706	1222521.005	901	1004	1060	1251	2005		8020		28				1			0		7430	7520	870	2025-08-22	7400	7500	869	2021-02-22	7630	7520	870	2025-08-22	7600	7500	869	2021-02-22	2026-04-25
191920858	BE	371	Biel/Bienne	CH801035014664	0	769					2588452.13	1222615.634	901	1004	1060	1274					40				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191920860	BE	371	Biel/Bienne	CH621206463553	0	8403					2588101.283	1222301.349	901	1004	1060	1274					13				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191920874	BE	371	Biel/Bienne	CH587564368178	0	10287					2587633.935	1222266.347	901	1004	1060	1274					23				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191921540	BE	371	Biel/Bienne	CH461246358502	0	4364				Vestiaires	2587612.751	1222360.794	901	1004	1060	1265	1995		8018		255				1			0		7430	7520	870	2025-08-22					7630	7520	870	2025-08-22					2026-04-25
191921542	BE	371	Biel/Bienne	CH421418463556	0	9218					2588697.656	1223705.067	901	1004	1060	1274	1985		8016		27				1			0		7400	7500	869	2021-02-22	7400	7500	869	2021-02-22	7600	7500	869	2021-02-22	7600	7500	869	2021-02-22	2026-04-25
191927425	BE	371	Biel/Bienne	CH821237463594	0	8696					2588171.456	1221246.819	901	1004	1060	1242	1957		8013		143				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927426	BE	371	Biel/Bienne	CH194611583515	0	5123					2586509.142	1220441.936	901	1004	1060	1274					12				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927428	BE	371	Biel/Bienne	CH113577461237	0	6939					2586702.842	1220581.836	901	1004	1060	1274					18				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927515	BE	371	Biel/Bienne	CH321212463504	0	10128					2588258.585	1221351.567	901	1004	1060	1274					13				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927520	BE	371	Biel/Bienne	CH321212463504	0	10128					2588277.553	1221453.793	901	1004	1060	1274					11				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927524	BE	371	Biel/Bienne	CH321912463509	0	25011					2586234.293	1219921.146	901	1004	1060	1242					55				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927526	BE	371	Biel/Bienne	CH321912463509	0	25011					2586230.426	1219906.887	901	1004	1060	1242					51				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927527	BE	371	Biel/Bienne	CH321912463509	0	25011					2586236.356	1219902.068	901	1004	1060	1242					19				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927528	BE	371	Biel/Bienne	CH173519294690	0	25037					2586330.327	1219812.023	901	1004	1060	1274					81				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927531	BE	371	Biel/Bienne	CH488046351217	0	10282					2586988.666	1220110.98	901	1004	1060	1242	2010		8021		20				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927555	BE	371	Biel/Bienne	CH488046351217	0	10282					2586991.563	1220112.592	901	1004	1060	1242	2010		8021		20				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927587	BE	371	Biel/Bienne	CH488046351217	0	10282					2586994.46	1220114.203	901	1004	1060	1242	2010		8021		20				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927630	BE	371	Biel/Bienne	CH488046351217	0	10282					2586997.357	1220115.815	901	1004	1060	1242	2010		8021		20				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
191927634	BE	371	Biel/Bienne	CH488046351217	0	10282					2587000.254	1220117.426	901	1004	1060	1242	2010		8021		20				1			0		7400	7500	869	2021-03-02	7400	7500	869	2021-03-02	7600	7500	869	2021-03-02	7600	7500	869	2021-03-02	2026-04-25
