EGID	EDID	EGAID	DEINR	ESID	STRNAME	STRNAMK	STRINDX	STRSP	STROFFIZIEL	DPLZ4	DPLZZ	DPLZNAME	DKODE	DKODN	DOFFADR	DEXPDAT
1756285	0	100955194	39	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586675.994	1221948.918	1	2026-04-25
1756285	0	100955194	39	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586675.994	1221948.918	1	2026-04-25
1756286	0	102208057	41	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586699.63	1221962.212	1	2026-04-25
1756286	0	102208057	41	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586699.63	1221962.212	1	2026-04-25
1756287	0	100955195	42	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586733.974	1221950.303	1	2026-04-25
1756287	0	100955195	42	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586733.974	1221950.303	1	2026-04-25
1756288	0	100955196	43	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586708.33	1221968.306	1	2026-04-25
1756288	0	100955196	43	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586708.33	1221968.306	1	2026-04-25
1756289	0	100955197	44	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586741.038	1221956.082	1	2026-04-25
1756289	0	100955197	44	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586741.038	1221956.082	1	2026-04-25
1756290	0	100955198	45	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586720.297	1221985.992	1	2026-04-25
1756290	0	100955198	45	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586720.297	1221985.992	1	2026-04-25
1756291	0	100955199	46	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586759.008	1221970.905	1	2026-04-25
1756291	0	100955199	46	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586759.008	1221970.905	1	2026-04-25
1756292	0	100955200	47	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586733.219	1221996.603	1	2026-04-25
1756292	0	100955200	47	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586733.219	1221996.603	1	2026-04-25
1756293	0	102199031	48	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586766.658	1221977.112	1	2026-04-25
1756293	0	102199031	48	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586766.658	1221977.112	1	2026-04-25
1756294	0	100955201	49	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586753.045	1221997.881	1	2026-04-25
1756294	0	100955201	49	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586753.045	1221997.881	1	2026-04-25
1756295	0	100955202	50	10089203	Im Grund	Im Grund	Gru	9903	1	2502	0	Biel/Bienne	2586775.072	1221984.001	1	2026-04-25
1756295	0	100955202	50	10089203	Im Grund	Im Grund	Gru	9901	1	2502	0	Biel/Bienne	2586775.072	1221984.001	1	2026-04-25
1756296	0	100955203	2	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586658.337	1222118.501	1	2026-04-25
1756296	0	100955203	2	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586658.337	1222118.501	1	2026-04-25
1756296	1	101949636	100	10122054	Bözingenstrasse	Bözingenstr.	Böz	9901	1	2502	0	Biel/Bienne	2586629.547	1222138.62	1	2026-04-25
1756296	1	101949636	100	10122054	Rue de Boujean	Rue de Boujean	Bou	9903	1	2502	0	Biel/Bienne	2586629.547	1222138.62	1	2026-04-25
1756297	0	100945955	2a	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586626.599	1222093.711	1	2026-04-25
1756297	0	100945955	2a	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586626.599	1222093.711	1	2026-04-25
1756298	0	100945956	4	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586695.019	1222106.248	1	2026-04-25
1756298	0	100945956	4	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586695.019	1222106.248	1	2026-04-25
1756299	0	100945957	28	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586743.493	1222018.818	1	2026-04-25
1756299	0	100945957	28	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586743.493	1222018.818	1	2026-04-25
1756300	0	100945958	30	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586760.132	1222003.687	1	2026-04-25
1756300	0	100945958	30	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586760.132	1222003.687	1	2026-04-25
1756301	0	101971423	34	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586795.634	1221967.277	1	2026-04-25
1756301	0	101971423	34	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586795.634	1221967.277	1	2026-04-25
1756302	0	102204085	35	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586972.581	1221786.353	1	2026-04-25
1756302	0	102204085	35	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586972.581	1221786.353	1	2026-04-25
1756303	0	100945959	36	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586800.762	1221951.801	1	2026-04-25
1756303	0	100945959	36	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586800.762	1221951.801	1	2026-04-25
1756304	0	100945960	37	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586988.289	1221761.348	1	2026-04-25
1756304	0	100945960	37	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586988.289	1221761.348	1	2026-04-25
1756305	0	101972353	38	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586792.553	1221944.966	1	2026-04-25
1756305	0	101972353	38	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586792.553	1221944.966	1	2026-04-25
1756306	0	100945961	40	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586784.995	1221938.736	1	2026-04-25
1756306	0	100945961	40	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586784.995	1221938.736	1	2026-04-25
1756307	0	101951034	44	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586844.985	1221894.091	1	2026-04-25
1756307	0	101951034	44	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586844.985	1221894.091	1	2026-04-25
1756308	0	101967431	46	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586838.852	1221889.065	1	2026-04-25
1756308	0	101967431	46	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586838.852	1221889.065	1	2026-04-25
1756309	0	102212482	48	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586867.118	1221871.268	1	2026-04-25
1756309	0	102212482	48	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586867.118	1221871.268	1	2026-04-25
1756310	0	100945962	6	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586085.01	1221702.427	1	2026-04-25
1756310	0	100945962	6	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586085.01	1221702.427	1	2026-04-25
1756311	0	100945963	50	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586867.752	1221870.496	1	2026-04-25
1756311	0	100945963	50	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586867.752	1221870.496	1	2026-04-25
1756312	0	100951353	52	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586875.076	1221861.585	1	2026-04-25
1756312	0	100951353	52	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586875.076	1221861.585	1	2026-04-25
1756313	0	101973054	54	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586875.709	1221860.812	1	2026-04-25
1756313	0	101973054	54	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586875.709	1221860.812	1	2026-04-25
1756314	0	100951354	56	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586881.608	1221853.637	1	2026-04-25
1756314	0	100951354	56	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586881.608	1221853.637	1	2026-04-25
1756315	0	100951355	58	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586884.267	1221853.43	1	2026-04-25
1756315	0	100951355	58	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586884.267	1221853.43	1	2026-04-25
1756316	0	100951356	60	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586887.283	1221849.761	1	2026-04-25
1756316	0	100951356	60	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586887.283	1221849.761	1	2026-04-25
1756317	0	100951357	62	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586890.317	1221846.074	1	2026-04-25
1756317	0	100951357	62	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586890.317	1221846.074	1	2026-04-25
1756318	0	100951358	64	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586895.777	1221839.426	1	2026-04-25
1756318	0	100951358	64	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586895.777	1221839.426	1	2026-04-25
1756319	0	101936178	66	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586898.738	1221835.828	1	2026-04-25
1756319	0	101936178	66	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586898.738	1221835.828	1	2026-04-25
1756320	0	100951359	6	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586708.039	1222088.318	1	2026-04-25
1756320	0	100951359	6	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586708.039	1222088.318	1	2026-04-25
1756321	0	101947883	8	10181784	Chemin Vert	Ch. Vert	Ver	9903	1	2502	0	Biel/Bienne	2586720.614	1222070.276	1	2026-04-25
1756321	0	101947883	8	10181784	Grünweg	Grünweg	Grü	9901	1	2502	0	Biel/Bienne	2586720.614	1222070.276	1	2026-04-25
1756322	0	101937886	15	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586164.94	1221647.636	1	2026-04-25
1756322	0	101937886	15	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586164.94	1221647.636	1	2026-04-25
1756323	0	102206026	17	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586176.729	1221634.94	1	2026-04-25
1756323	0	102206026	17	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586176.729	1221634.94	1	2026-04-25
1756324	0	100951361	19	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586188.159	1221622.584	1	2026-04-25
1756324	0	100951361	19	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586188.159	1221622.584	1	2026-04-25
1756325	0	100951362	21	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586198.147	1221611.412	1	2026-04-25
1756325	0	100951362	21	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586198.147	1221611.412	1	2026-04-25
1756326	0	100951363	23	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586209.91	1221599.098	1	2026-04-25
1756326	0	100951363	23	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586209.91	1221599.098	1	2026-04-25
1756327	0	102092473	25	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586223.9	1221589.2	1	2026-04-25
1756327	0	102092473	25	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586223.9	1221589.2	1	2026-04-25
1756328	0	100951364	31	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586248.866	1221550.32	1	2026-04-25
1756328	0	100951364	31	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586248.866	1221550.32	1	2026-04-25
1756329	0	100951365	37	10006748	Gurzelenstrasse	Gurzelenstr.	Gur	9901	1	2502	0	Biel/Bienne	2586258.852	1221539.561	1	2026-04-25
1756329	0	100951365	37	10006748	Rue de la Gurzelen	R. de la Gurzelen	Gur	9903	1	2502	0	Biel/Bienne	2586258.852	1221539.561	1	2026-04-25
1756330	0	102205346	2	10006749	Rue du Coteau	R. du Coteau	Cot	9903	1	2502	0	Biel/Bienne	2586235.563	1221891.127	1	2026-04-25
1756330	0	102205346	2	10006749	Haldenstrasse	Haldenstr.	Hal	9901	1	2502	0	Biel/Bienne	2586235.563	1221891.127	1	2026-04-25
1756331	0	101951035	45	10181781	Rue Georg-Friedrich-Heilmann	R. G.-F.-Heilmann	Geo	9903	1	2502	0	Biel/Bienne	2585873.358	1221586.2	1	2026-04-25
1756331	0	101951035	45	10181781	Georg-Friedrich-Heilmann-Strasse	G.-F.-Heilmann-Str.	Geo	9901	1	2502	0	Biel/Bienne	2585873.358	1221586.2	1	2026-04-25
1756332	0	102211319	49	10181781	Rue Georg-Friedrich-Heilmann	R. G.-F.-Heilmann	Geo	9903	1	2502	0	Biel/Bienne	2585911.532	1221628.176	1	2026-04-25
1756332	0	102211319	49	10181781	Georg-Friedrich-Heilmann-Strasse	G.-F.-Heilmann-Str.	Geo	9901	1	2502	0	Biel/Bienne	2585911.532	1221628.176	1	2026-04-25
1756333	0	100951366	2	10113522	Chemin Frédéric-Ingold	Ch. Frédéric-Ingold	Fré	9903	1	2502	0	Biel/Bienne	2586274.507	1221663.118	1	2026-04-25
1756333	0	100951366	2	10113522	Frédéric-Ingold-Weg	Frédéric-Ingold-Weg	Fré	9901	1	2502	0	Biel/Bienne	2586274.507	1221663.118	1	2026-04-25
1756334	0	101947884	4	10113522	Chemin Frédéric-Ingold	Ch. Frédéric-Ingold	Fré	9903	1	2502	0	Biel/Bienne	2586277.916	1221665.37	1	2026-04-25
1756334	0	101947884	4	10113522	Frédéric-Ingold-Weg	Frédéric-Ingold-Weg	Fré	9901	1	2502	0	Biel/Bienne	2586277.916	1221665.37	1	2026-04-25
1756335	0	100951367	5	10113522	Chemin Frédéric-Ingold	Ch. Frédéric-Ingold	Fré	9903	1	2502	0	Biel/Bienne	2586295.727	1221725.708	1	2026-04-25
1756335	0	100951367	5	10113522	Frédéric-Ingold-Weg	Frédéric-Ingold-Weg	Fré	9901	1	2502	0	Biel/Bienne	2586295.727	1221725.708	1	2026-04-25
1756336	0	101952511	6	10113522	Chemin Frédéric-Ingold	Ch. Frédéric-Ingold	Fré	9903	1	2502	0	Biel/Bienne	2586291.627	1221674.59	1	2026-04-25
1756336	0	101952511	6	10113522	Frédéric-Ingold-Weg	Frédéric-Ingold-Weg	Fré	9901	1	2502	0	Biel/Bienne	2586291.627	1221674.59	1	2026-04-25
1756337	0	100951368	8	10113522	Chemin Frédéric-Ingold	Ch. Frédéric-Ingold	Fré	9903	1	2502	0	Biel/Bienne	2586295.009	1221676.863	1	2026-04-25
1756337	0	100951368	8	10113522	Frédéric-Ingold-Weg	Frédéric-Ingold-Weg	Fré	9901	1	2502	0	Biel/Bienne	2586295.009	1221676.863	1	2026-04-25
1756338	0	100951369	10	10113522	Chemin Frédéric-Ingold	Ch. Frédéric-Ingold	Fré	9903	1	2502	0	Biel/Bienne	2586309.105	1221686.307	1	2026-04-25
1756338	0	100951369	10	10113522	Frédéric-Ingold-Weg	Frédéric-Ingold-Weg	Fré	9901	1	2502	0	Biel/Bienne	2586309.105	1221686.307	1	2026-04-25
1756339	0	100951370	12	10113522	Chemin Frédéric-Ingold	Ch. Frédéric-Ingold	Fré	9903	1	2502	0	Biel/Bienne	2586312.482	1221688.558	1	2026-04-25
1756339	0	100951370	12	10113522	Frédéric-Ingold-Weg	Frédéric-Ingold-Weg	Fré	9901	1	2502	0	Biel/Bienne	2586312.482	1221688.558	1	2026-04-25
1756340	0	100951371	35	10103604	Faubourg du Jura	Fbg du Jura	Jur	9903	1	2502	0	Biel/Bienne			0	2026-04-25
1756340	0	100951371	35	10103604	Juravorstadt	Juravorstadt	Jur	9901	1	2502	0	Biel/Bienne			0	2026-04-25
1756342	0	100951372	4	10006749	Rue du Coteau	R. du Coteau	Cot	9903	1	2502	0	Biel/Bienne	2586226.819	1221905.21	1	2026-04-25
1756342	0	100951372	4	10006749	Haldenstrasse	Haldenstr.	Hal	9901	1	2502	0	Biel/Bienne	2586226.819	1221905.21	1	2026-04-25
1756343	0	101973055	44	10103604	Juravorstadt	Juravorstadt	Jur	9901	1	2502	0	Biel/Bienne	2585781.969	1221556.048	1	2026-04-25
1756343	0	101973055	44	10103604	Faubourg du Jura	Fbg du Jura	Jur	9903	1	2502	0	Biel/Bienne	2585781.969	1221556.048	1	2026-04-25
1756344	0	100951374	11	10175992	Chemin des Bluets	Ch. des Bluets	Blu	9903	1	2502	0	Biel/Bienne	2586882.666	1221728.641	1	2026-04-25
1756344	0	100951374	11	10175992	Kornblumenweg	Kornblumenweg	Kor	9901	1	2502	0	Biel/Bienne	2586882.666	1221728.641	1	2026-04-25
1756345	0	101949637	12	10175992	Chemin des Bluets	Ch. des Bluets	Blu	9903	1	2502	0	Biel/Bienne	2586913.119	1221715.988	1	2026-04-25
1756345	0	101949637	12	10175992	Kornblumenweg	Kornblumenweg	Kor	9901	1	2502	0	Biel/Bienne	2586913.119	1221715.988	1	2026-04-25
1756346	0	100951375	13	10175992	Chemin des Bluets	Ch. des Bluets	Blu	9903	1	2502	0	Biel/Bienne	2586907.1	1221749.423	1	2026-04-25
1756346	0	100951375	13	10175992	Kornblumenweg	Kornblumenweg	Kor	9901	1	2502	0	Biel/Bienne	2586907.1	1221749.423	1	2026-04-25
1756347	0	100951376	14	10175992	Chemin des Bluets	Ch. des Bluets	Blu	9903	1	2502	0	Biel/Bienne	2586940.484	1221739.72	0	2026-04-25
1756347	0	100951376	14	10175992	Kornblumenweg	Kornblumenweg	Kor	9901	1	2502	0	Biel/Bienne	2586940.484	1221739.72	0	2026-04-25
1756348	0	101936183	15	10175992	Chemin des Bluets	Ch. des Bluets	Blu	9903	1	2502	0	Biel/Bienne	2586933.141	1221773.082	1	2026-04-25
1756348	0	101936183	15	10175992	Kornblumenweg	Kornblumenweg	Kor	9901	1	2502	0	Biel/Bienne	2586933.141	1221773.082	1	2026-04-25
1756349	0	101967432	3	10175974	Korngasse	Korngasse	Kor	9901	1	2502	0	Biel/Bienne	2586023.832	1221486.387	1	2026-04-25
1756349	0	101967432	3	10175974	Rue du Blé	R. du Blé	Blé	9903	1	2502	0	Biel/Bienne	2586023.832	1221486.387	1	2026-04-25
1756350	0	100951377	5	10175974	Korngasse	Korngasse	Kor	9901	1	2502	0	Biel/Bienne	2586027.32	1221502.898	1	2026-04-25
1756350	0	100951377	5	10175974	Rue du Blé	R. du Blé	Blé	9903	1	2502	0	Biel/Bienne	2586027.32	1221502.898	1	2026-04-25
1756351	0	100951378	8	10175974	Korngasse	Korngasse	Kor	9901	1	2502	0	Biel/Bienne	2585975.897	1221514.665	1	2026-04-25
1756351	0	100951378	8	10175974	Rue du Blé	R. du Blé	Blé	9903	1	2502	0	Biel/Bienne	2585975.897	1221514.665	1	2026-04-25
1756352	0	100951379	9	10175974	Korngasse	Korngasse	Kor	9901	1	2502	0	Biel/Bienne	2585999.065	1221498.362	1	2026-04-25
1756352	0	100951379	9	10175974	Rue du Blé	R. du Blé	Blé	9903	1	2502	0	Biel/Bienne	2585999.065	1221498.362	1	2026-04-25
1756353	0	101972354	11	10175974	Korngasse	Korngasse	Kor	9901	1	2502	0	Biel/Bienne	2585994.008	1221474.395	1	2026-04-25
1756353	0	101972354	11	10175974	Rue du Blé	R. du Blé	Blé	9903	1	2502	0	Biel/Bienne	2585994.008	1221474.395	1	2026-04-25
1756354	0	101930341	1	10113523	Chemin des Alouettes	Ch. des Alouettes	Alo	9903	1	2502	0	Biel/Bienne	2586761.344	1221853.635	1	2026-04-25
1756354	0	101930341	1	10113523	Lerchenweg	Lerchenweg	Ler	9901	1	2502	0	Biel/Bienne	2586761.344	1221853.635	1	2026-04-25
1756355	0	100951380	2	10113523	Chemin des Alouettes	Ch. des Alouettes	Alo	9903	1	2502	0	Biel/Bienne	2586752.343	1221845.955	1	2026-04-25
1756355	0	100951380	2	10113523	Lerchenweg	Lerchenweg	Ler	9901	1	2502	0	Biel/Bienne	2586752.343	1221845.955	1	2026-04-25
1756356	0	100951381	5	10113523	Chemin des Alouettes	Ch. des Alouettes	Alo	9903	1	2502	0	Biel/Bienne	2586802.278	1221824.286	1	2026-04-25
1756356	0	100951381	5	10113523	Lerchenweg	Lerchenweg	Ler	9901	1	2502	0	Biel/Bienne	2586802.278	1221824.286	1	2026-04-25
1756357	0	100951382	6	10113523	Chemin des Alouettes	Ch. des Alouettes	Alo	9903	1	2502	0	Biel/Bienne	2586776.954	1221817.41	1	2026-04-25
1756357	0	100951382	6	10113523	Lerchenweg	Lerchenweg	Ler	9901	1	2502	0	Biel/Bienne	2586776.954	1221817.41	1	2026-04-25
1756358	0	100951383	9	10113523	Chemin des Alouettes	Ch. des Alouettes	Alo	9903	1	2502	0	Biel/Bienne	2586805.812	1221807.893	1	2026-04-25
1756358	0	100951383	9	10113523	Lerchenweg	Lerchenweg	Ler	9901	1	2502	0	Biel/Bienne	2586805.812	1221807.893	1	2026-04-25
1756359	0	100951384	10	10175974	Korngasse	Korngasse	Kor	9901	1	2502	0	Biel/Bienne	2585961.387	1221516.106	1	2026-04-25
1756359	0	100951384	10	10175974	Rue du Blé	R. du Blé	Blé	9903	1	2502	0	Biel/Bienne	2585961.387	1221516.106	1	2026-04-25
1756360	0	100951385	11	10113523	Chemin des Alouettes	Ch. des Alouettes	Alo	9903	1	2502	0	Biel/Bienne	2586824.609	1221785.281	1	2026-04-25
1756360	0	100951385	11	10113523	Lerchenweg	Lerchenweg	Ler	9901	1	2502	0	Biel/Bienne	2586824.609	1221785.281	1	2026-04-25
1756361	0	100951386	12	10113523	Chemin des Alouettes	Ch. des Alouettes	Alo	9903	1	2502	0	Biel/Bienne	2586811.004	1221770.111	1	2026-04-25
1756361	0	100951386	12	10113523	Lerchenweg	Lerchenweg	Ler	9901	1	2502	0	Biel/Bienne	2586811.004	1221770.111	1	2026-04-25
1756362	0	100951387	2	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2586943.777	1221812.383	1	2026-04-25
1756362	0	100951387	2	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2586943.777	1221812.383	1	2026-04-25
1756363	0	100951388	6	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2586969.688	1221819.296	1	2026-04-25
1756363	0	100951388	6	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2586969.688	1221819.296	1	2026-04-25
1756364	0	100951389	8	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2586990.405	1221826.491	1	2026-04-25
1756364	0	100951389	8	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2586990.405	1221826.491	1	2026-04-25
1756365	0	100951390	10	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2587008.9	1221834.049	1	2026-04-25
1756365	0	100951390	10	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2587008.9	1221834.049	1	2026-04-25
1756366	0	101940674	12	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2587015.978	1221836.227	1	2026-04-25
1756366	0	101940674	12	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2587015.978	1221836.227	1	2026-04-25
1756367	0	101929855	14	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2587027.738	1221839.847	1	2026-04-25
1756367	0	101929855	14	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2587027.738	1221839.847	1	2026-04-25
1756368	0	100951391	20	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2587007.447	1221807.595	1	2026-04-25
1756368	0	100951391	20	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2587007.447	1221807.595	1	2026-04-25
1756369	0	100951392	22	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2587012.062	1221786.648	1	2026-04-25
1756369	0	100951392	22	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2587012.062	1221786.648	1	2026-04-25
1756370	0	100951393	24	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2587018.673	1221774.769	1	2026-04-25
1756370	0	100951393	24	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2587018.673	1221774.769	1	2026-04-25
1756371	0	100951394	26	10005613	Rue du Moulin	R. du Moulin	Mou	9903	1	2504	0	Biel/Bienne	2587027.323	1221791.076	1	2026-04-25
1756371	0	100951394	26	10005613	Mühlestrasse	Mühlestr.	Müh	9901	1	2504	0	Biel/Bienne	2587027.323	1221791.076	1	2026-04-25
